"node_id","id","name","forte","bit","bit_reverse","pitch_set","interval_cycle","interval_vector","orientation","chirality","role","fine_role","identity_category","identity_type","tier","tier_number","office","office_index","has_governor_seat","office_authority","anchor_mechanism","assignment_status","resolution_class","universal_classification","governing_parent_count","construction_parent_count","seat_contact_count","identity_evidence_contact_count","identity_evidence_office_counts_json","identity_evidence_tier_counts_json","relational_office","plurality_contact_office","contact_count","contact_office_counts_json","contact_tier_counts_json","office_basis","registered_before_completion","added_by_completion"
"scale:1721","1721","Rāga Ganavaridhi","7-29","b100111010110","b011010111001","{0,3,4,5,7,9,10}","3-1-1-2-2-1-2","3,4,4,3,5,2","7-29 orientation A","chiral","satellite","satellite_A0","SATELLITE","direct_satellite","A0","0","Mars","2",true,"inherited_unique_parent",,"inherited","A0_direct_satellite","a0_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:1735","1735","Navaneetam","7-Z38","b111000110110","b011011000111","{0,1,2,6,7,9,10}","1-1-4-1-2-1-2","4,3,4,4,4,2","7-Z38 orientation B","chiral","satellite","satellite_D2","SATELLITE","direct_satellite","D2","2","Venus","5",true,"inherited_unique_parent",,"inherited","D2_direct_satellite","d2_satellite","1","0","1",,,,,,,,,"direct eligible relation to 7-15 D2 anchor 1479; earlier precedence preserved",true,false
"scale:1739","1739","Rāga Sthavarajam","7-31","b110100110110","b011011001011","{0,1,3,6,7,9,10}","1-2-3-1-2-1-2","3,3,6,3,3,3","7-31 orientation A","chiral","satellite","satellite_A1","SATELLITE","direct_satellite","A1","1","Jupiter","4",true,"inherited_unique_parent",,"inherited","A1_direct_satellite","a1_satellite","1","0","0",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:1741","1741","Dorian ♯4","7-32","b101100110110","b011011001101","{0,2,3,6,7,9,10}","2-1-3-1-2-1-2","3,3,5,4,4,2","7-32 orientation A","chiral","satellite","satellite_A0","SATELLITE","direct_satellite","A0","0","Mercury","3",true,"inherited_unique_parent",,"inherited","A0_direct_satellite","a0_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:1747","1747","Lydian 7♭2","7-31","b110010110110","b011011010011","{0,1,4,6,7,9,10}","1-3-2-1-2-1-2","3,3,6,3,3,3","7-31 orientation B","chiral","satellite","satellite_A1","SATELLITE","direct_satellite","A1","1","Moon","1",true,"inherited_unique_parent",,"inherited","A1_direct_satellite","a1_satellite","1","0","0",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:1749","1749","Acoustic","7-34","b101010110110","b011011010101","{0,2,4,6,7,9,10}","2-2-2-1-2-1-2","2,5,4,4,4,2","7-34 single orientation","achiral","anchor","anchor_A1","A","midpoint_anchor","A1","1","Moon","1",true,"declared_midpoint","direct_achiral_midpoint","validated","validated_A1_anchor","a1_anchor","0","2","0",,,,,,,,,"validated A0 midpoint/phase-seam construction",true,false
"scale:1753","1753","Hungarian Major","7-31","b100110110110","b011011011001","{0,3,4,6,7,9,10}","3-1-2-1-2-1-2","3,3,6,3,3,3","7-31 orientation A","chiral","satellite","satellite_A1","SATELLITE","direct_satellite","A1","1","Moon","1",true,"inherited_unique_parent",,"inherited","A1_direct_satellite","a1_satellite","1","0","0",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:1763","1763","Lydian 7♭2♯3","7-Z38","b110001110110","b011011100011","{0,1,5,6,7,9,10}","1-4-1-1-2-1-2","4,3,4,4,4,2","7-Z38 orientation A","chiral","satellite","satellite_D2","SATELLITE","direct_satellite","D2","2","Sun","0",true,"inherited_unique_parent",,"inherited","D2_direct_satellite","d2_satellite","1","0","1",,,,,,,,,"direct eligible relation to 7-15 D2 anchor 2787; earlier precedence preserved",true,false
"scale:1765","1765","Lydian ♭7♯3","7-27","b101001110110","b011011100101","{0,2,5,6,7,9,10}","2-3-1-1-2-1-2","3,4,4,4,5,1","7-27 orientation A","chiral","satellite","satellite_A1","SATELLITE","direct_satellite","A1","1","Moon","1",true,"inherited_unique_parent",,"inherited","A1_direct_satellite","a1_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:1769","1769","Lydian ♭7♯2♯3","7-25","b100101110110","b011011101001","{0,3,5,6,7,9,10}","3-2-1-1-2-1-2","3,4,5,3,4,2","7-25 orientation A","chiral","boundary","office_junction","BOUNDARY","office_junction",,,,,false,"relational_evidence_only",,"unassigned","validated_multi_office_junction","office_junction","0","0","0",,,,,"Moon","5","{""Moon"":3,""Jupiter"":2}","{""A1"":2,""A2"":2,""D4"":1}","Established satellite contacts form a stable multi-office vector; no deterministic tie-resolution operator is declared.",true,false
"scale:1777","1777","Lydian ♭7♯3𝄪2","7-Z36","b100011110110","b011011110001","{0,4,5,6,7,9,10}","4-1-1-1-2-1-2","4,4,4,3,4,2","7-Z36 orientation A","chiral","boundary","oriented_convergence","BOUNDARY","oriented_convergence",,,,,false,"relational_evidence_only",,"unassigned","validated_oriented_convergence_office_withheld","oriented_convergence","0","0","0",,,,"Mercury",,"2","{""Mercury"":2}","{""D4"":2}","At least two independent established satellite contacts agree on one relational office; chirality prevents anchor promotion and categorical office remains withheld.",true,false
"scale:1807","1807","7-5 rooted state 1807","7-5","b111100001110","b011100001111","{0,1,2,3,8,9,10}","1-1-1-5-1-1-2","5,4,3,3,4,2","7-5 orientation B","chiral","boundary","peripheral_leaf","BOUNDARY","peripheral_leaf",,,,,false,"relational_evidence_only",,"unassigned","single_contact_peripheral_leaf","peripheral_leaf","0","0","0",,,,,,"1","{""Jupiter"":1}","{""D4"":1}","One established D4 satellite contact supplies insufficient evidence for recursive office inheritance.",false,true
"scale:1815","1815","Scale 1815","7-13","b111010001110","b011100010111","{0,1,2,4,8,9,10}","1-1-2-4-1-1-2","4,4,3,5,3,2","7-13 orientation A","chiral","satellite","satellite_D4","SATELLITE","direct_satellite","D4","4","Jupiter","4",true,"inherited_unique_parent",,"inherited","D4_direct_satellite","d4_satellite","1","0","0",,,,,,,,,"direct eligible relation to 7-Z17 D4 anchor 1831; earlier precedence preserved",true,false
"scale:1819","1819","Alt ♮6♯5","7-Z38","b110110001110","b011100011011","{0,1,3,4,8,9,10}","1-2-1-4-1-1-2","4,3,4,4,4,2","7-Z38 orientation A","chiral","satellite","satellite_D2","SATELLITE","direct_satellite","D2","2","Mercury","3",true,"inherited_unique_parent",,"inherited","D2_direct_satellite","d2_satellite","1","0","1",,,,,,,,,"direct eligible relation to 7-15 D2 anchor 1821; earlier precedence preserved",true,false
"scale:1821","1821","Dorian +♭4","7-15","b101110001110","b011100011101","{0,2,3,4,8,9,10}","2-1-1-4-1-1-2","4,4,2,4,4,3","7-15 single orientation","achiral","anchor","anchor_D2","D","same_office_convergence_anchor","D2","2","Mercury","3",true,"declared_contact_signature","satellite_mediated_same_office_convergence","validated","validated_D2_anchor","d2_anchor","0","0","2","2","{""Mercury"":2}",,,,,,,"7-15 same-office convergence from two independently agreeing A0-satellite contacts",true,false
"scale:1831","1831","Dominant +♭2𝄫3","7-Z17","b111001001110","b011100100111","{0,1,2,5,8,9,10}","1-1-3-3-1-1-2","4,3,4,5,4,1","7-Z17 single orientation","achiral","anchor","anchor_D4","D","same_office_convergence_anchor","D4","4","Jupiter","4",true,"declared_contact_signature","satellite_mediated_same_office_convergence","validated","validated_D4_anchor","d4_anchor","0","0","2","2","{""Jupiter"":2}","{""A1"":2}",,,,,,"7-Z17 same-office convergence from two established A1 satellite contacts",true,false
"scale:1835","1835","Dorian +♭2","7-27","b110101001110","b011100101011","{0,1,3,5,8,9,10}","1-2-2-3-1-1-2","3,4,4,4,5,1","7-27 orientation A","chiral","satellite","satellite_A1","SATELLITE","direct_satellite","A1","1","Jupiter","4",true,"inherited_unique_parent",,"inherited","A1_direct_satellite","a1_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:1837","1837","Dorian Augmented","7-29","b101101001110","b011100101101","{0,2,3,5,8,9,10}","2-1-2-3-1-1-2","3,4,4,3,5,2","7-29 orientation A","chiral","satellite","satellite_A0","SATELLITE","direct_satellite","A0","0","Mercury","3",true,"inherited_unique_parent",,"inherited","A0_direct_satellite","a0_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:1843","1843","7-21 rooted state 1843","7-21","b110011001110","b011100110011","{0,1,4,5,8,9,10}","1-3-1-3-1-1-2","4,2,4,6,4,1","7-21 orientation A","chiral","boundary","office_junction","BOUNDARY","office_junction",,,,,false,"relational_evidence_only",,"unassigned","validated_multi_office_junction","office_junction","0","0","0",,,,,"Mars","4","{""Sun"":1,""Mars"":2,""Jupiter"":1}","{""A0"":2,""A1"":1,""A2"":1}","Established satellite contacts form a stable multi-office vector; no deterministic tie-resolution operator is declared.",false,true
"scale:1845","1845","Mixolydian Augmented","7-30","b101011001110","b011100110101","{0,2,4,5,8,9,10}","2-2-1-3-1-1-2","3,4,3,5,4,2","7-30 orientation A","chiral","satellite","satellite_A0","SATELLITE","direct_satellite","A0","0","Mars","2",true,"inherited_unique_parent",,"inherited","A0_direct_satellite","a0_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:1849","1849","Rāga Dvigandharabushini","7-20","b100111001110","b011100111001","{0,3,4,5,8,9,10}","3-1-1-3-1-1-2","4,3,3,4,5,2","7-20 orientation A","chiral","satellite","satellite_D1","SATELLITE","direct_satellite","D1","1","Saturn","6",true,"inherited_unique_parent",,"inherited","D1_direct_satellite","d1_satellite","1","0","0",,,,,,,,,"direct eligible relation to 7-22 D1 anchor 2873; A0–A2 precedence preserved",true,false
"scale:1863","1863","Scale 1863","7-13","b111000101110","b011101000111","{0,1,2,6,8,9,10}","1-1-4-2-1-1-2","4,4,3,5,3,2","7-13 orientation B","chiral","satellite","satellite_D4","SATELLITE","direct_satellite","D4","4","Jupiter","4",true,"inherited_unique_parent",,"inherited","D4_direct_satellite","d4_satellite","1","0","0",,,,,,,,,"direct eligible relation to 7-Z17 D4 anchor 1831; earlier precedence preserved",true,false
"scale:1867","1867","Lydian 7+♭23","7-25","b110100101110","b011101001011","{0,1,3,6,8,9,10}","1-2-3-2-1-1-2","3,4,5,3,4,2","7-25 orientation A","chiral","boundary","office_junction","BOUNDARY","office_junction",,,,,false,"relational_evidence_only",,"unassigned","validated_multi_office_junction","office_junction","0","0","0",,,,,"Jupiter","5","{""Sun"":2,""Jupiter"":3}","{""A1"":2,""A2"":2,""D4"":1}","Established satellite contacts form a stable multi-office vector; no deterministic tie-resolution operator is declared.",true,false
"scale:1869","1869","Lydian 7+♭3","7-28","b101100101110","b011101001101","{0,2,3,6,8,9,10}","2-1-3-2-1-1-2","3,4,4,4,3,3","7-28 orientation B","chiral","satellite","satellite_A2","SATELLITE","direct_satellite","A2","2","Sun","0",true,"inherited_unique_parent",,"inherited","A2_direct_satellite","a2_satellite","1","0","0",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:1875","1875","Persichetti","7-26","b110010101110","b011101010011","{0,1,4,6,8,9,10}","1-3-2-2-1-1-2","3,4,4,5,3,2","7-26 orientation B","chiral","satellite","satellite_A2","SATELLITE","direct_satellite","A2","2","Sun","0",true,"inherited_unique_parent",,"inherited","A2_direct_satellite","a2_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:1877","1877","Aeroptian","7-33","b101010101110","b011101010101","{0,2,4,6,8,9,10}","2-2-2-2-1-1-2","2,6,2,6,2,3","7-33 single orientation","achiral","anchor","anchor_A2","A","midpoint_anchor","A2","2","Sun","0",true,"declared_midpoint","direct_achiral_midpoint","derived","validated_A2_anchor","a2_anchor","0","2","0",,,,,,,,,"modal-orbit transport from the declared Lydian Minor / Mars fixture",true,false
"scale:1881","1881","Lydian 7+♯2","7-28","b100110101110","b011101011001","{0,3,4,6,8,9,10}","3-1-2-2-1-1-2","3,4,4,4,3,3","7-28 orientation A","chiral","satellite","satellite_A2","SATELLITE","direct_satellite","A2","2","Sun","0",true,"inherited_unique_parent",,"inherited","A2_direct_satellite","a2_satellite","1","0","0",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:1891","1891","Hijaz Major","7-Z37","b110001101110","b011101100011","{0,1,5,6,8,9,10}","1-4-1-2-1-1-2","4,3,4,5,4,1","7-Z37 single orientation","achiral","anchor","anchor_D3","D","same_office_convergence_anchor","D3","3","Sun","0",true,"declared_contact_signature","satellite_mediated_same_office_convergence","validated","validated_D3_anchor","d3_anchor","0","0","4","4","{""Sun"":4}","{""A2"":2,""D2"":2}",,,,,,"7-Z37 dual-tier same-office convergence from two A2 and two D2 satellite contacts",true,false
"scale:1893","1893","Lydian 7+♯3","7-26","b101001101110","b011101100101","{0,2,5,6,8,9,10}","2-3-1-2-1-1-2","3,4,4,5,3,2","7-26 orientation A","chiral","satellite","satellite_A2","SATELLITE","direct_satellite","A2","2","Sun","0",true,"inherited_unique_parent",,"inherited","A2_direct_satellite","a2_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:1897","1897","Lydian 7+♯23","7-25","b100101101110","b011101101001","{0,3,5,6,8,9,10}","3-2-1-2-1-1-2","3,4,5,3,4,2","7-25 orientation B","chiral","boundary","office_junction","BOUNDARY","office_junction",,,,,false,"relational_evidence_only",,"unassigned","validated_multi_office_junction","office_junction","0","0","0",,,,,"Mercury","5","{""Sun"":2,""Mercury"":3}","{""A1"":2,""A2"":2,""D4"":1}","Established satellite contacts form a stable multi-office vector; no deterministic tie-resolution operator is declared.",true,false
"scale:1905","1905","Lydian 7+♯3𝄪2","7-13","b100011101110","b011101110001","{0,4,5,6,8,9,10}","4-1-1-2-1-1-2","4,4,3,5,3,2","7-13 orientation A","chiral","satellite","satellite_D4","SATELLITE","direct_satellite","D4","4","Mercury","3",true,"inherited_unique_parent",,"inherited","D4_direct_satellite","d4_satellite","1","0","0",,,,,,,,,"direct eligible relation to 7-Z17 D4 anchor 953; earlier precedence preserved",true,false
"scale:1927","1927","7-5 rooted state 1927","7-5","b111000011110","b011110000111","{0,1,2,7,8,9,10}","1-1-5-1-1-1-2","5,4,3,3,4,2","7-5 orientation A","chiral","boundary","peripheral_leaf","BOUNDARY","peripheral_leaf",,,,,false,"relational_evidence_only",,"unassigned","single_contact_peripheral_leaf","peripheral_leaf","0","0","0",,,,,,"1","{""Jupiter"":1}","{""D4"":1}","One established D4 satellite contact supplies insufficient evidence for recursive office inheritance.",false,true
"scale:1931","1931","Dorian +♭2𝄪4","7-Z36","b110100011110","b011110001011","{0,1,3,7,8,9,10}","1-2-4-1-1-1-2","4,4,4,3,4,2","7-Z36 orientation A","chiral","boundary","oriented_convergence","BOUNDARY","oriented_convergence",,,,,false,"relational_evidence_only",,"unassigned","validated_oriented_convergence_office_withheld","oriented_convergence","0","0","0",,,,"Saturn",,"2","{""Saturn"":2}","{""D4"":2}","At least two independent established satellite contacts agree on one relational office; chirality prevents anchor promotion and categorical office remains withheld.",true,false
"scale:1933","1933","Dorian +𝄪4","7-14","b101100011110","b011110001101","{0,2,3,7,8,9,10}","2-1-4-1-1-1-2","4,4,3,3,5,2","7-14 orientation A","chiral","boundary","office_junction","BOUNDARY","office_junction",,,,,false,"relational_evidence_only",,"unassigned","validated_multi_office_junction","office_junction","0","0","0",,,,,"Sun","5","{""Sun"":3,""Venus"":2}","{""A2"":2,""D2"":2,""D5"":1}","Established satellite contacts form a stable multi-office vector; no deterministic tie-resolution operator is declared.",true,false
"scale:1939","1939","Dominant +♭2𝄪4","7-16","b110010011110","b011110010011","{0,1,4,7,8,9,10}","1-3-3-1-1-1-2","4,3,5,4,3,2","7-16 orientation A","chiral","satellite","satellite_D4","SATELLITE","direct_satellite","D4","4","Saturn","6",true,"inherited_unique_parent",,"inherited","D4_direct_satellite","d4_satellite","1","0","0",,,,,,,,,"direct eligible relation to 7-Z17 D4 anchor 2963; earlier precedence preserved",true,false
"scale:1941","1941","Dominant +𝄪4","7-24","b101010011110","b011110010101","{0,2,4,7,8,9,10}","2-2-3-1-1-1-2","3,5,3,4,4,2","7-24 orientation A","chiral","satellite","satellite_A2","SATELLITE","direct_satellite","A2","2","Sun","0",true,"inherited_unique_parent",,"inherited","A2_direct_satellite","a2_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:1945","1945","7-Z18 rooted state 1945","7-Z18","b100110011110","b011110011001","{0,3,4,7,8,9,10}","3-1-3-1-1-1-2","4,3,4,4,4,2","7-Z18 orientation A","chiral","boundary","oriented_convergence","BOUNDARY","oriented_convergence",,,,,false,"relational_evidence_only",,"unassigned","validated_oriented_convergence_office_withheld","oriented_convergence","0","0","0",,,,"Sun",,"3","{""Sun"":3}","{""A2"":2,""D5"":1}","At least two independent established satellite contacts agree on one relational office; chirality prevents anchor promotion and categorical office remains withheld.",false,true
"scale:1955","1955","Dominant +♭2♯3𝄪4","7-11","b110001011110","b011110100011","{0,1,5,7,8,9,10}","1-4-2-1-1-1-2","4,4,4,4,4,1","7-11 orientation B","chiral","satellite","satellite_D3","SATELLITE","direct_satellite","D3","3","Sun","0",true,"inherited_unique_parent",,"inherited","D3_direct_satellite","d3_satellite","1","0","1",,,,,,,,,"direct eligible relation to 7-Z37 D3 anchor 1891; earlier precedence preserved",true,false
